threshold,net_benefit,treat_all_nb,treat_none_nb,baseline,method
0.06939393939393938,0.1415879735156844,0.14034516444155,0.0,D+QCTS,Std VIB + QCTS
0.07434343434343434,0.1337538192928852,0.13574858140549978,0.0,D+QCTS,Std VIB + QCTS
0.07929292929292929,0.1292046077893582,0.1311025781678552,0.0,D+QCTS,Std VIB + QCTS
0.08424242424242423,0.12311272887712332,0.12640635340833886,0.0,D+QCTS,Std VIB + QCTS
0.08919191919191918,0.11590255443421686,0.12165908838859933,0.0,D+QCTS,Std VIB + QCTS
0.09414141414141414,0.11170978293190605,0.1168599464763604,0.0,D+QCTS,Std VIB + QCTS
0.09909090909090908,0.1086074672048436,0.11200807265388497,0.0,D+QCTS,Std VIB + QCTS
0.10404040404040403,0.10228485531754981,0.10710259301014657,0.0,D+QCTS,Std VIB + QCTS
0.10898989898989898,0.09941049767600046,0.10214261421607529,0.0,D+QCTS,Std VIB + QCTS
0.11393939393939392,0.09546283629730963,0.09712722298221617,0.0,D+QCTS,Std VIB + QCTS
0.11888888888888888,0.0871626733921816,0.09205548549810848,0.0,D+QCTS,Std VIB + QCTS
0.12383838383838383,0.07432326492967488,0.08692644685266314,0.0,D+QCTS,Std VIB + QCTS
0.12878787878787878,0.06773913043478261,0.0817391304347826,0.0,D+QCTS,Std VIB + QCTS
0.13373737373737374,0.05428171641791045,0.07649253731343285,0.0,D+QCTS,Std VIB + QCTS
0.1386868686868687,0.04951917438724052,0.07118564559634102,0.0,D+QCTS,Std VIB + QCTS
0.14363636363636365,0.043835810332625624,0.06581740976645434,0.0,D+QCTS,Std VIB + QCTS
0.1485858585858586,0.03893739866334478,0.060386759995254474,0.0,D+QCTS,Std VIB + QCTS
0.15353535353535352,0.03992840095465394,0.05489260143198091,0.0,D+QCTS,Std VIB + QCTS
0.15848484848484848,0.036028087864602085,0.04933381346777099,0.0,D+QCTS,Std VIB + QCTS
0.16343434343434343,0.027682524349995977,0.04370924897367784,0.0,D+QCTS,Std VIB + QCTS
0.16838383838383839,0.024119195109113728,0.03801773351147819,0.0,D+QCTS,Std VIB + QCTS
0.17333333333333334,0.02564516129032257,0.03225806451612903,0.0,D+QCTS,Std VIB + QCTS
0.1782828282828283,0.02337225978283139,0.02642901044867854,0.0,D+QCTS,Std VIB + QCTS
0.18323232323232325,0.018769065875175198,0.020529309918377453,0.0,D+QCTS,Std VIB + QCTS
0.18818181818181817,0.02577827547592386,0.01455767077267639,0.0,D+QCTS,Std VIB + QCTS
0.19313131313131313,0.02542647304289769,0.008512769153730615,0.0,D+QCTS,Std VIB + QCTS
0.19808080808080808,0.03013393794348576,0.0023932485199647524,0.0,D+QCTS,Std VIB + QCTS
0.20303030303030303,0.030177439797211658,-0.0038022813688212975,0.0,D+QCTS,Std VIB + QCTS
0.207979797979798,0.025430429792118348,-0.010075245504399921,0.0,D+QCTS,Std VIB + QCTS
0.21292929292929294,0.029387405886379184,-0.01642710472279263,0.0,D+QCTS,Std VIB + QCTS
0.21787878787878787,0.022761203667829008,-0.022859356838434708,0.0,D+QCTS,Std VIB + QCTS
0.22282828282828282,0.020232215579239224,-0.02937353782167923,0.0,D+QCTS,Std VIB + QCTS
0.22777777777777777,0.011175059952038366,-0.03597122302158273,0.0,D+QCTS,Std VIB + QCTS
0.23272727272727273,0.011958925750394936,-0.042654028436018926,0.0,D+QCTS,Std VIB + QCTS
0.23767676767676768,0.010977430325515652,-0.049423612031270714,0.0,D+QCTS,Std VIB + QCTS
0.24262626262626263,0.012336623099493203,-0.05628167511336357,0.0,D+QCTS,Std VIB + QCTS
0.24757575757575756,0.006257215733655529,-0.06322996375352397,0.0,D+QCTS,Std VIB + QCTS
0.2525252525252525,0.008198198198198212,-0.07027027027027022,0.0,D+QCTS,Std VIB + QCTS
0.25747474747474747,0.01043259420487009,-0.07740443477077946,0.0,D+QCTS,Std VIB + QCTS
0.26242424242424245,0.011599561763900285,-0.08463434675431392,0.0,D+QCTS,Std VIB + QCTS
0.2673737373737374,0.008322533204650949,-0.09196194678064251,0.0,D+QCTS,Std VIB + QCTS
0.2723232323232323,0.009672404219877855,-0.09938922820655188,0.0,D+QCTS,Std VIB + QCTS
0.2772727272727273,0.00318658280922432,-0.10691823899371072,0.0,D+QCTS,Std VIB + QCTS
0.2822222222222222,0.006037151702786389,-0.1145510835913312,0.0,D+QCTS,Std VIB + QCTS
0.2871717171717172,0.0017042180341032553,-0.12228992489726515,0.0,D+QCTS,Std VIB + QCTS
0.2921212121212121,0.0014840182648401812,-0.13013698630136988,0.0,D+QCTS,Std VIB + QCTS
0.29707070707070704,0.0014484839775829941,-0.1380945538152033,0.0,D+QCTS,Std VIB + QCTS
0.302020202020202,0.004934876989869753,-0.14616497829233,0.0,D+QCTS,Std VIB + QCTS
0.30696969696969695,0.0008511878734878339,-0.15435067774376904,0.0,D+QCTS,Std VIB + QCTS
0.31191919191919193,0.004623213936191032,-0.16265413975337645,0.0,D+QCTS,Std VIB + QCTS
0.31686868686868686,0.005502489033466413,-0.17107792399822563,0.0,D+QCTS,Std VIB + QCTS
0.32181818181818184,0.0048614834673815915,-0.17962466487935658,0.0,D+QCTS,Std VIB + QCTS
0.32676767676767676,0.004211052763190799,-0.18829707426856718,0.0,D+QCTS,Std VIB + QCTS
0.3317171717171717,0.003550987505038298,-0.19709794437726713,0.0,D+QCTS,Std VIB + QCTS
0.33666666666666667,0.004572864321608042,-0.20603015075376885,0.0,D+QCTS,Std VIB + QCTS
0.3416161616161616,0.003930653574716177,-0.21509665541577166,0.0,D+QCTS,Std VIB + QCTS
0.3465656565656566,-5.461946720255323e-05,-0.22430051012521252,0.0,D+QCTS,Std VIB + QCTS
0.3515151515151515,0.002897196261682236,-0.2336448598130842,0.0,D+QCTS,Std VIB + QCTS
0.3564646464646465,0.002304190864856375,-0.24313294616229797,0.0,D+QCTS,Std VIB + QCTS
0.3614141414141414,0.0017019930401771556,-0.2527681113571655,0.0,D+QCTS,Std VIB + QCTS
0.36636363636363634,0.0010903873744619805,-0.2625538020086083,0.0,D+QCTS,Std VIB + QCTS
0.3713131313131313,0.00046915167095115673,-0.27249357326478146,0.0,D+QCTS,Std VIB + QCTS
0.37626262626262624,-0.00016194331983806,-0.28259109311740893,0.0,D+QCTS,Std VIB + QCTS
0.3812121212121212,-0.0008031341821743421,-0.29285014691478944,0.0,D+QCTS,Std VIB + QCTS
0.38616161616161615,0.0006423125445669427,-0.3032746420931381,0.0,D+QCTS,Std VIB + QCTS
0.3911111111111111,2.4330900243313414e-05,-0.313868613138686,0.0,D+QCTS,Std VIB + QCTS
0.39606060606060606,-0.0006037798963037279,-0.3246362267937782,0.0,D+QCTS,Std VIB + QCTS
0.401010101010101,-0.0012422709387296255,-0.3355817875210793,0.0,D+QCTS,Std VIB + QCTS
0.40595959595959596,-0.0018914016890551472,-0.34670974324094544,0.0,D+QCTS,Std VIB + QCTS
0.4109090909090909,-0.002551440329218106,-0.35802469135802467,0.0,D+QCTS,Std VIB + QCTS
0.41585858585858587,-0.0032226641304974463,-0.3695313850942418,0.0,D+QCTS,Std VIB + QCTS
0.4208080808080808,-0.0039053598418788485,-0.38123474014649444,0.0,D+QCTS,Std VIB + QCTS
0.4257575757575757,-0.004599824098504839,-0.3931398416886544,0.0,D+QCTS,Std VIB + QCTS
0.4307070707070707,-0.005306363851431281,-0.40525195173882195,0.0,D+QCTS,Std VIB + QCTS
0.43565656565656563,-0.006025296819998804,-0.4175765169142653,0.0,D+QCTS,Std VIB + QCTS
0.4406060606060606,-0.006756951968219578,-0.43011917659804993,0.0,D+QCTS,Std VIB + QCTS
0.44555555555555554,-0.0075016700066800265,-0.4428857715430861,0.0,D+QCTS,Std VIB + QCTS
0.4505050505050505,-0.008259803921568637,-0.45588235294117657,0.0,D+QCTS,Std VIB + QCTS
0.45545454545454545,-0.009031719532554258,-0.4691151919866445,0.0,D+QCTS,Std VIB + QCTS
0.46040404040404037,-0.00981779608136777,-0.4825907899663046,0.0,D+QCTS,Std VIB + QCTS
0.46535353535353535,-0.010618426853076395,-0.49631588890988104,0.0,D+QCTS,Std VIB + QCTS
0.4703030303030303,-0.011434019832189161,-0.5102974828375284,0.0,D+QCTS,Std VIB + QCTS
0.47525252525252526,-0.01226499839589349,-0.5245428296438883,0.0,D+QCTS,Std VIB + QCTS
0.4802020202020202,-0.01311180204689727,-0.5390594636610959,0.0,D+QCTS,Std VIB + QCTS
0.4851515151515151,-0.013974887188542277,-0.553855208946439,0.0,D+QCTS,Std VIB + QCTS
0.4901010101010101,-0.014854727945060757,-0.5689381933438986,0.0,D+QCTS,Std VIB + QCTS
0.495050505050505,-0.015751817030072675,-0.5843168633726743,0.0,D+QCTS,Std VIB + QCTS
0.5,-0.01666666666666667,-0.6000000000000001,0.0,D+QCTS,Std VIB + QCTS
0.5049494949494949,-0.017599809562674283,-0.6159967353601306,0.0,D+QCTS,Std VIB + QCTS
0.5098989898989899,-0.018551799945039846,-0.6323165704863973,0.0,D+QCTS,Std VIB + QCTS
0.5148484848484849,-0.01952321465750574,-0.6489693941286698,0.0,D+QCTS,Std VIB + QCTS
0.5197979797979798,-0.02051465432618147,-0.6659655027345395,0.0,D+QCTS,Std VIB + QCTS
0.5247474747474747,-0.02152674459794545,-0.6833156216790648,0.0,D+QCTS,Std VIB + QCTS
0.5296969696969697,-0.022560137457044667,-0.7010309278350515,0.0,D+QCTS,Std VIB + QCTS
0.5346464646464646,-0.023615512625714485,-0.7191230735836769,0.0,D+QCTS,Std VIB + QCTS
0.5395959595959596,-0.02469357905514115,-0.7376042123738482,0.0,D+QCTS,Std VIB + QCTS
0.5445454545454546,-0.021809713905522297,-0.7564870259481038,0.0,D+QCTS,Std VIB + QCTS
0.5494949494949495,-0.022855007473841553,-0.7757847533632287,0.0,D+QCTS,Std VIB + QCTS
0.5544444444444444,-0.023923524522028262,-0.795511221945137,0.0,D+QCTS,Std VIB + QCTS
0.5593939393939393,-0.025016047684548362,-0.8156808803301236,0.0,D+QCTS,Std VIB + QCTS
0.5643434343434344,-0.026133395161913604,-0.836308833758405,0.0,D+QCTS,Std VIB + QCTS
0.5692929292929293,-0.027276422764227648,-0.8574108818011259,0.0,D+QCTS,Std VIB + QCTS
0.5742424242424242,-0.02844602609727165,-0.8790035587188614,0.0,D+QCTS,Std VIB + QCTS
0.5791919191919191,-0.029643142902864447,-0.9011041766682668,0.0,D+QCTS,Std VIB + QCTS
0.5841414141414141,-0.030868755566350888,-0.9237308719941701,0.0,D+QCTS,Std VIB + QCTS
0.5890909090909091,-0.032123893805309736,-0.9469026548672568,0.0,D+QCTS,Std VIB + QCTS
0.594040404040404,-0.03340963755494733,-0.9706394625528738,0.0,D+QCTS,Std VIB + QCTS
0.598989898989899,-0.03806045340050378,-0.9949622166246852,0.0,D+QCTS,Std VIB + QCTS
0.6039393939393939,-0.0394108645753634,-1.0198928844682478,0.0,D+QCTS,Std VIB + QCTS
0.6088888888888889,-0.04079545454545455,-1.0454545454545459,0.0,D+QCTS,Std VIB + QCTS
0.6138383838383838,-0.04221553753596652,-1.071671462202459,0.0,D+QCTS,Std VIB + QCTS
0.6187878787878788,-0.0436724960254372,-1.098569157392687,0.0,D+QCTS,Std VIB + QCTS
0.6237373737373737,-0.04516778523489931,-1.1261744966442953,0.0,D+QCTS,Std VIB + QCTS
0.6286868686868686,-0.04670293797606091,-1.1545157780195863,0.0,D+QCTS,Std VIB + QCTS
0.6336363636363637,-0.04827956989247313,-1.1836228287841195,0.0,D+QCTS,Std VIB + QCTS
0.6385858585858586,-0.049899385131358304,-1.2135271101173841,0.0,D+QCTS,Std VIB + QCTS
0.6435353535353535,-0.051564182487956925,-1.244261830546897,0.0,D+QCTS,Std VIB + QCTS
0.6484848484848484,-0.05327586206896549,-1.2758620689655171,0.0,D+QCTS,Std VIB + QCTS
0.6534343434343434,-0.05503643252696004,-1.3083649081900317,0.0,D+QCTS,Std VIB + QCTS
0.6583838383838384,-0.050423812339838364,-1.3418095801301009,0.0,D+QCTS,Std VIB + QCTS
0.6633333333333333,-0.05214521452145214,-1.3762376237623763,0.0,D+QCTS,Std VIB + QCTS
0.6682828282828283,-0.04720259845716605,-1.4116930572472595,0.0,D+QCTS,Std VIB + QCTS
0.6732323232323232,-0.04887686759402368,-1.4482225656877896,0.0,D+QCTS,Std VIB + QCTS
0.6781818181818181,-0.05060263653483989,-1.4858757062146888,0.0,D+QCTS,Std VIB + QCTS
0.6831313131313131,-0.05238231856338327,-1.5247051322919989,0.0,D+QCTS,Std VIB + QCTS
0.6880808080808081,-0.04686528497409326,-1.5647668393782384,0.0,D+QCTS,Std VIB + QCTS
0.693030303030303,-0.04106284962158603,-1.6061204343534057,0.0,D+QCTS,Std VIB + QCTS
0.6979797979797979,-0.04266443701226308,-1.6488294314381269,0.0,D+QCTS,Std VIB + QCTS
0.702929292929293,-0.044319392496883145,-1.692961577694662,0.0,D+QCTS,Std VIB + QCTS
0.7078787878787879,-0.046030428769017986,-1.7385892116182575,0.0,D+QCTS,Std VIB + QCTS
0.7128282828282828,-0.039526321960370495,-1.785789658811115,0.0,D+QCTS,Std VIB + QCTS
0.7177777777777777,-0.04115485564304461,-1.8346456692913382,0.0,D+QCTS,Std VIB + QCTS
0.7227272727272727,-0.04617486338797813,-1.8852459016393437,0.0,D+QCTS,Std VIB + QCTS
0.7276767676767677,-0.04792284866468845,-1.9376854599406534,0.0,D+QCTS,Std VIB + QCTS
0.7326262626262626,-0.04973554967888176,-1.992066490366453,0.0,D+QCTS,Std VIB + QCTS
0.7375757575757576,-0.05161662817551964,-2.0484988452655886,0.0,D+QCTS,Std VIB + QCTS
0.7425252525252525,-0.0535700274617497,-2.1071008238524906,0.0,D+QCTS,Std VIB + QCTS
0.7474747474747474,-0.05559999999999998,-2.1679999999999993,0.0,D+QCTS,Std VIB + QCTS
0.7524242424242424,-0.047580579355365166,-2.2313341493268055,0.0,D+QCTS,Std VIB + QCTS
0.7573737373737374,-0.04950319178462394,-2.297252289758535,0.0,D+QCTS,Std VIB + QCTS
0.7623232323232323,-0.04081456296925909,-2.3659158521036967,0.0,D+QCTS,Std VIB + QCTS
0.7672727272727272,-0.04260416666666665,-2.437499999999999,0.0,D+QCTS,Std VIB + QCTS
0.7722222222222221,-0.044471544715447134,-2.512195121951218,0.0,D+QCTS,Std VIB + QCTS
0.7771717171717172,-0.0464218797219704,-2.5902085222121487,0.0,D+QCTS,Std VIB + QCTS
0.7821212121212121,-0.04846082522021326,-2.6717663421418636,0.0,D+QCTS,Std VIB + QCTS
0.787070707070707,-0.0539278937381404,-2.757115749525616,0.0,D+QCTS,Std VIB + QCTS
0.792020202020202,-0.05616318601262746,-2.846527440505098,0.0,D+QCTS,Std VIB + QCTS
0.796969696969697,-0.058507462686567174,-2.940298507462687,0.0,D+QCTS,Std VIB + QCTS
0.8019191919191919,-0.06096889342172361,-3.038755736868944,0.0,D+QCTS,Std VIB + QCTS
0.8068686868686868,-0.0635564853556485,-3.142259414225941,0.0,D+QCTS,Std VIB + QCTS
0.8118181818181818,-0.06628019323671495,-3.251207729468598,0.0,D+QCTS,Std VIB + QCTS
0.8167676767676767,-0.06915104740904075,-3.3660418963616303,0.0,D+QCTS,Std VIB + QCTS
0.8217171717171717,-0.07218130311614733,-3.487252124645893,0.0,D+QCTS,Std VIB + QCTS
0.8266666666666667,-0.07538461538461538,-3.6153846153846154,0.0,D+QCTS,Std VIB + QCTS
0.8316161616161616,-0.062313537292541465,-3.7510497900419906,0.0,D+QCTS,Std VIB + QCTS
0.8365656565656565,-0.06531108364235678,-3.8949320148331257,0.0,D+QCTS,Std VIB + QCTS
0.8415151515151514,-0.050796685787125526,-4.047801147227531,0.0,D+QCTS,Std VIB + QCTS
0.8464646464646465,-0.05350877192982456,-4.210526315789474,0.0,D+QCTS,Std VIB + QCTS
0.8514141414141414,-0.056401540901880806,-4.384092454112848,0.0,D+QCTS,Std VIB + QCTS
0.8563636363636363,-0.039620253164556946,-4.569620253164556,0.0,D+QCTS,Std VIB + QCTS
0.8613131313131313,-0.04210487982520025,-4.768390386016021,0.0,D+QCTS,Std VIB + QCTS
0.8662626262626262,-0.044773413897280914,-4.981873111782473,0.0,D+QCTS,Std VIB + QCTS
0.8712121212121212,-0.047647058823529403,-5.211764705882353,0.0,D+QCTS,Std VIB + QCTS
0.8761616161616161,-0.05075040783034257,-5.460032626427405,0.0,D+QCTS,Std VIB + QCTS
0.8811111111111111,-0.05411214953271025,-5.7289719626168205,0.0,D+QCTS,Std VIB + QCTS
0.886060606060606,-0.05776595744680846,-6.021276595744677,0.0,D+QCTS,Std VIB + QCTS
0.891010101010101,-0.06175162187210381,-6.3401297497683045,0.0,D+QCTS,Std VIB + QCTS
0.895959595959596,-0.04074433656957929,-6.689320388349515,0.0,D+QCTS,Std VIB + QCTS
0.9009090909090909,-0.04394495412844035,-7.073394495412842,0.0,D+QCTS,Std VIB + QCTS
0.9058585858585858,-0.04748211731044345,-7.497854077253215,0.0,D+QCTS,Std VIB + QCTS
0.9108080808080807,-0.0547451868629671,-7.969422423556051,0.0,D+QCTS,Std VIB + QCTS
0.9157575757575758,-0.022901678657074348,-8.496402877697845,0.0,D+QCTS,Std VIB + QCTS
0.9207070707070707,-0.028704883227176216,-9.089171974522293,0.0,D+QCTS,Std VIB + QCTS
0.9256565656565656,-0.03150362318840578,-9.760869565217387,0.0,D+QCTS,Std VIB + QCTS
0.9306060606060605,-0.03803493449781656,-10.528384279475976,0.0,D+QCTS,Std VIB + QCTS
0.9355555555555555,-0.04172413793103442,-11.413793103448262,0.0,D+QCTS,Std VIB + QCTS
0.9405050505050505,-0.046027164685908326,-12.446519524618,0.0,D+QCTS,Std VIB + QCTS
0.9454545454545454,-0.0511111111111111,-13.666666666666664,0.0,D+QCTS,Std VIB + QCTS
0.9504040404040404,-0.05720977596741339,-15.130346232179214,0.0,D+QCTS,Std VIB + QCTS
0.9553535353535353,-0.06466063348416279,-16.91855203619907,0.0,D+QCTS,Std VIB + QCTS
0.9603030303030302,-0.07396946564885477,-19.152671755725148,0.0,D+QCTS,Std VIB + QCTS
0.9652525252525253,-0.08593023255813953,-22.023255813953487,0.0,D+QCTS,Std VIB + QCTS
0.9702020202020202,-0.10853107344632759,-25.847457627118622,0.0,D+QCTS,Std VIB + QCTS
0.9751515151515151,0.0,-31.195121951219452,0.0,D+QCTS,Std VIB + QCTS
0.98010101010101,0.0,-39.20304568527904,0.0,D+QCTS,Std VIB + QCTS
0.9850505050505051,0.0,-52.513513513513566,0.0,D+QCTS,Std VIB + QCTS
0.99,0.0,-78.99999999999993,0.0,D+QCTS,Std VIB + QCTS
